-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.034	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.034	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.034
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.034
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.034
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.024	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.020
-0.029	-0.020
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.024	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.024	-0.020
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.024	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.024	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.020
-0.029	-0.020
-0.024	-0.020
-0.029	-0.020
-0.024	-0.020
-0.024	-0.024
-0.024	-0.020
-0.029	-0.024
-0.024	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.020
-0.029	-0.024
-0.029	-0.020
-0.024	-0.020
-0.029	-0.024
-0.024	-0.020
-0.029	-0.020
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.020
-0.024	-0.020
-0.029	-0.020
-0.029	-0.024
-0.029	-0.020
-0.024	-0.020
-0.029	-0.024
-0.029	-0.020
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.020
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.024	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.024	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.024	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.029
-0.029	-0.024
-0.029	-0.024
-0.029	-0.029
-0.029	-0.024
